prepared_sample_id,split,status,group_id,export_batch,timestamp_dir,sample_dir,tif_name,image_hash,mark_count,duplicate_count,classes_present
73539__2025_02_06_10_51_34_380279__5268693,test,annotated_nonzero,73539,cases_export_1775099769937,2025_02_06_10_51_34_380279,5268693,s-73539-1b0004 (2).tif,f82294a7e182f79407222bd7dae75336771d8bf5,250,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
101720__2025_02_07_13_56_22_742686__6869025,val,groups_but_zero_marks,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,6869025,s-101720-1a0007.tif,f8c5502e0c0141ab902bf82cf373e70c376baf9d,0,1,
78192__2025_02_06_11_04_02_84862__913294,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,913294,s-78192-1b0002.tif,f8e6abd8f56786aafd36dc16a518c621b35fd75b,74,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
100538__2025_02_07_13_53_31_253108__9069382,test,annotated_nonzero,100538,cases_export_1775094268776,2025_02_07_13_53_31_253108,9069382,s-100538-1a0002.tif,fa56d6f808041a0b5752903f6b568d12c566028b,108,2,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线
101720__2025_02_07_13_56_22_742686__5419087,val,annotated_nonzero,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,5419087,s-101720-1a0013.tif,fbc116d5f92ec49d70ece6861ae6181bdd316137,129,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|T管|M线|心肌侧管
78709__2025_02_06_11_21_39_830540__2744756,train,groups_but_zero_marks,78709,cases_export_1775099769937,2025_02_06_11_21_39_830540,2744756,s-78709-1a0022.tif,fc249a6d5dbb5076cb40a34272d903b2d1a99faf,0,1,
100538__2025_02_07_13_53_31_253108__5091927,test,annotated_nonzero,100538,cases_export_1775094268776,2025_02_07_13_53_31_253108,5091927,s-100538-1b0003.tif,fc6dd30d9036dec0e75b2904cf4f34a52ffbd273,119,2,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|闰盘|Z线样物质堆积|脂滴|Z线|M线|心肌侧管
100727__2025_09_29_09_59_10_133471__8833486,train,annotated_nonzero,100727,cases_export_1775094268776,2025_09_29_09_59_10_133471,8833486,s-100727-1b0002.tif,fca53acd2b71cbc504956d9948c89748f958b6e4,138,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|M线|心肌侧管
76355__2025_09_21_21_24_34_307417__2338054,val,annotated_nonzero,76355,cases_export_1775094268776,2025_09_21_21_24_34_307417,2338054,76355-1b0008.tif,fd127c774e94cca395c2fa63429d28ae2ca4e5b9,115,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
100727__2025_09_29_09_59_10_133471__4872988,train,annotated_nonzero,100727,cases_export_1775094268776,2025_09_29_09_59_10_133471,4872988,s-100727-1b0004.tif,fde6dd7757548506f6caf19f4225c48636db9bbd,189,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|T管|M线|心肌侧管
102487__2025_03_20_09_21_52_702063__258902,train,annotated_nonzero,102487,cases_export_1775094268776,2025_03_20_09_21_52_702063,258902,s-102487-1b0001.tif,fe7b97d593c7f14eda38877758f2f2c0dff0c6b2,172,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线样物质堆积|脂滴|Z线|T管|M线|心肌侧管
